id,img,label,text,img_exists,Cleaned_Text
24865,img/24865.png,0,"quick, which one is a bb gun? oops, too late.. ..you're dead",True,"quick, which one is a bb gun? oops, too late.. ..you're dead"
14079,img/14079.png,0,"dear single girls, please stop saying you should give up and get a cat. if no man wants you, please don't force an innocent cat to live with you",True,"dear single girls, please stop saying you should give up and get a cat. if no man wants you, please don't force an innocent cat to live with you"
82740,img/82740.png,0,your daddy shoulda pulled out!,True,your daddy shoulda pulled out!
19065,img/19065.png,0,your memes suck show us your tits,True,your memes suck show us your tits
28641,img/28641.png,0,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted,True,basic white girl in her natural habitat this is what i imagine heaven looks like womenwholovewine wineaisle target whitegirlwasted
21674,img/21674.png,1,"hey bro i'm not racist bro but ever noticed poo coloured women are loud, ugly, stupid, fat and act like primates? i haven't noticed that",True,"hey bro i'm not racist bro but ever noticed poo coloured women are loud, ugly, stupid, fat and act like primates? i haven't noticed that"
86795,img/86795.png,0,people report my shit i produce more shit,True,people report my shit i produce more shit
64329,img/64329.png,1,i like my coffee like i like my slaves extra dark,True,i like my coffee like i like my slaves extra dark
54831,img/54831.png,0,time barack hussein obama muslim of the year,True,time barack hussein obama muslim of the year
93405,img/93405.png,1,i like my coffee like i like my women in the kitchen where they belong,True,i like my coffee like i like my women in the kitchen where they belong
9148,img/09148.png,0,friends come and go but brothers last forever,True,friends come and go but brothers last forever
60798,img/60798.png,1,sunday family fun day!,True,sunday family fun day!
94230,img/94230.png,0,kathy bates in the movie waterboy,True,kathy bates in the movie waterboy
50428,img/50428.png,0,being a boy in the 90's being a boy in 2018..,True,being a boy in the 90's being a boy in 2018..
4623,img/04623.png,1,"six kids, no husband, no job, and food stamps $10,000 back in income taxes",True,"six kids, no husband, no job, and food stamps $10,000 back in income taxes"
69041,img/69041.png,0,justin trudeau the imam of canada,True,justin trudeau the imam of canada
80196,img/80196.png,0,illegal aliens are not welcome,True,illegal aliens are not welcome
34521,img/34521.png,0,push for better healthcare in the country injuries happen when you least expect them,True,push for better healthcare in the country injuries happen when you least expect them
73056,img/73056.png,0,grandparents be like one little snack before you go home,True,grandparents be like one little snack before you go home
90468,img/90468.png,1,trannies deserve being thrown into an active nuclear reactor,True,trannies deserve being thrown into an active nuclear reactor
39706,img/39706.png,0,that face you make when he uses the wrong hole,True,that face you make when he uses the wrong hole
27856,img/27856.png,1,"mexicans hugging and kissing walls and fences, to show their love for border controls",True,"mexicans hugging and kissing walls and fences, to show their love for border controls"
39214,img/39214.png,0,whats the best thing about a blowjob? the 10 minutes of silence!,True,whats the best thing about a blowjob? the 10 minutes of silence!
43087,img/43087.png,0,back in the day when you couldn't hide behind a computer screen,True,back in the day when you couldn't hide behind a computer screen
36021,img/36021.png,0,someone else used kids to push an agenda,True,someone else used kids to push an agenda
95417,img/95417.png,0,monkeys often pick bugs off each other to snack on,True,monkeys often pick bugs off each other to snack on
80967,img/80967.png,1,this would be racist if black people could read,True,this would be racist if black people could read
75132,img/75132.png,0,"the wife said we needed a new coffee maker, so i got one. the name is mr. coffee, the wife was amused",True,"the wife said we needed a new coffee maker, so i got one. the name is mr. coffee, the wife was amused"
94523,img/94523.png,1,we love your political correctness and tolerance it's our greatest weapon against you!!!,True,we love your political correctness and tolerance it's our greatest weapon against you!!!
4379,img/04379.png,0,tfw you hear that you should be able to walk again with 2 months of pt,True,tfw you hear that you should be able to walk again with 2 months of pt
51037,img/51037.png,0,when nobody knew who you were until you got on your knees,True,when nobody knew who you were until you got on your knees
10786,img/10786.png,0,president trump accused of sexual assault right before the election clarence thomas accused sexual harassment right before the election right before getting voted in by the senate roy moore accused of sexual assault right before senate election in alabama brett kavanaugh accused of sexual assault right before getting voted in by the senate still convinced that the accusers are telling the truth? bret e macgregor monday at 8:34 pm,True,president trump accused of sexual assault right before the election clarence thomas accused sexual harassment right before the election right before getting voted in by the senate roy moore accused of sexual assault right before senate election in alabama brett kavanaugh accused of sexual assault right before getting voted in by the senate still convinced that the accusers are telling the truth? bret e macgregor monday at 8:34 pm
61754,img/61754.png,0,"patience, good things come come to those who wait",True,"patience, good things come come to those who wait"
27106,img/27106.png,0,i said i wanted to see his kids so he came in my eye,True,i said i wanted to see his kids so he came in my eye
36294,img/36294.png,0,when you accidentally send a d**k pic to your mother,True,when you accidentally send a d**k pic to your mother
6874,img/06874.png,1,ach!! thats my car volkswagen cars produce more gaz than expected,True,ach!! thats my car volkswagen cars produce more gaz than expected
20154,img/20154.png,1,i hate snow its white and on my land,True,i hate snow its white and on my land
28735,img/28735.png,1,morgan freeman morgan not-so-freeman,True,morgan freeman morgan not-so-freeman
21607,img/21607.png,0,so there i was in elizabeth warren's teepee.,True,so there i was in elizabeth warren's teepee.
35062,img/35062.png,0,what if i told you you and i should find a bed n get freak nasty,True,what if i told you you and i should find a bed n get freak nasty
10793,img/10793.png,0,meanwhile at the isis strip club,True,meanwhile at the isis strip club
54092,img/54092.png,0,reincarnation ? you mean press x to respawn,True,reincarnation ? you mean press x to respawn
92430,img/92430.png,1,back off f'ing white male we are on a sex strike,True,back off f'ing white male we are on a sex strike
28731,img/28731.png,1,how africans eat their food mmmm....... delicious,True,how africans eat their food mmmm....... delicious
78405,img/78405.png,1,you can't get her pregnant if she's a goat,True,you can't get her pregnant if she's a goat
24397,img/24397.png,0,a hijab is a veil worn by muslim women in public. it's their choice to do so,True,a hijab is a veil worn by muslim women in public. it's their choice to do so
98754,img/98754.png,1,400 years of slavery rape and murder but now she loves him and hates her own men,True,400 years of slavery rape and murder but now she loves him and hates her own men
48270,img/48270.png,0,when you see your ex having a seizure in public shake it like a salt shaker bitch,True,when you see your ex having a seizure in public shake it like a salt shaker bitch
93827,img/93827.png,0,now that's a koala-ty photo,True,now that's a koala-ty photo
56108,img/56108.png,1,michelle obama angry monkey,True,michelle obama angry monkey
98124,img/98124.png,1,large big mac no ice,True,large big mac no ice
84736,img/84736.png,0,sis: you're the father/uncle bro: i'm gonna be an funcle?,True,sis: you're the father/uncle bro: i'm gonna be an funcle?
80356,img/80356.png,0,psst. hey european citizen wanna buy some illegal memes?,True,psst. hey european citizen wanna buy some illegal memes?
8537,img/08537.png,1,allah is watching you!,True,allah is watching you!
59487,img/59487.png,1,when the grand mufti tells you that you're the next suicide bomber to attack the christians muslim childhood achievements,True,when the grand mufti tells you that you're the next suicide bomber to attack the christians muslim childhood achievements
12068,img/12068.png,1,this muslim guy is in heaven,True,this muslim guy is in heaven
16357,img/16357.png,1,happy birthday ya lil goat fucker,True,happy birthday ya lil goat fucker
23968,img/23968.png,0,good guy police officer capturing them young,True,good guy police officer capturing them young
25983,img/25983.png,0,"oh, you're tired of my anti-religion posts? why don't you pray for me to stop?",True,"oh, you're tired of my anti-religion posts? why don't you pray for me to stop?"
32974,img/32974.png,0,"you care more about your truck than you care about me well, my truck blows gaskets, not other dudes so.",True,"you care more about your truck than you care about me well, my truck blows gaskets, not other dudes so."
87925,img/87925.png,0,feeling cute lol might rs 67 camaro ca-mare-ohhhhhhhhh,True,feeling cute lol might rs 67 camaro ca-mare-ohhhhhhhhh
97314,img/97314.png,0,it all depends on how you treat her,True,it all depends on how you treat her
61793,img/61793.png,1,black people anything that doesn't belong to them,True,black people anything that doesn't belong to them
95263,img/95263.png,1,your new name is abdul you'll take it and like it cracker,True,your new name is abdul you'll take it and like it cracker
96183,img/96183.png,1,when your dishwasher is broken so you take it back to walmart to get a new one,True,when your dishwasher is broken so you take it back to walmart to get a new one
14652,img/14652.png,0,when your dishwasher asks you to take out the trash i think it has a mind of its own,True,when your dishwasher asks you to take out the trash i think it has a mind of its own
53904,img/53904.png,1,"hey, sorry goat fucker that warning shot over your head? was a bit low!",True,"hey, sorry goat fucker that warning shot over your head? was a bit low!"
97824,img/97824.png,0,if you wanna report something report deez nuts!!!,True,if you wanna report something report deez nuts!!!
69582,img/69582.png,1,why can't you play uno with a mexican? because they'll steal all the green cards,True,why can't you play uno with a mexican? because they'll steal all the green cards
92654,img/92654.png,0,i never dated my cuz'n i fucked him but we never dated,True,i never dated my cuz'n i fucked him but we never dated
6425,img/06425.png,0,"if you have a problem with me..call me if you don't have my number, then that means you don't know me well enough to have a problem",True,"if you have a problem with me..call me if you don't have my number, then that means you don't know me well enough to have a problem"
7825,img/07825.png,0,men and women are sacrificing their lives doing this so that we can live peacfully in the comfort of our homes,True,men and women are sacrificing their lives doing this so that we can live peacfully in the comfort of our homes
50371,img/50371.png,0,multiculturalism increases our unity and we are stronger together,True,multiculturalism increases our unity and we are stronger together
51496,img/51496.png,0,don't shoot i'm unarmed,True,don't shoot i'm unarmed
8219,img/08219.png,1,"i make everyone the way they are oh, you're gay? i'm going to burn you in hell for eternity",True,"i make everyone the way they are oh, you're gay? i'm going to burn you in hell for eternity"
59627,img/59627.png,0,muslims protesting rascism in front of headquaters,True,muslims protesting rascism in front of headquaters
73082,img/73082.png,1,almost all terrorism is sponsored by saudi arabia before the solution to terrorism after problem solved,True,almost all terrorism is sponsored by saudi arabia before the solution to terrorism after problem solved
27934,img/27934.png,0,is that guy hurting a goat? let's stop this animal abuse,True,is that guy hurting a goat? let's stop this animal abuse
92750,img/92750.png,0,i long for politcal correctioness when kids were allowed to play livestock management technicians and indigenous people,True,i long for politcal correctioness when kids were allowed to play livestock management technicians and indigenous people
49608,img/49608.png,0,"""i'm arresting you for the crimes you will commit in the future""",True,"""i'm arresting you for the crimes you will commit in the future"""
7851,img/07851.png,0,feeling fresh for picture day,True,feeling fresh for picture day
64821,img/64821.png,0,hope and change i built that,True,hope and change i built that
62374,img/62374.png,0,when she calls you a 40sec man but she paid own bride price to marry you,True,when she calls you a 40sec man but she paid own bride price to marry you
82730,img/82730.png,0,you rape em we scrape em no fetus can defetus,True,you rape em we scrape em no fetus can defetus
60314,img/60314.png,0,"yeah, i'm into fitness fitness whole pizza in my mouth",True,"yeah, i'm into fitness fitness whole pizza in my mouth"
56248,img/56248.png,1,fuck you muhammed is a pig fucker!,True,fuck you muhammed is a pig fucker!
53219,img/53219.png,0,happy birthday keep it classy...no wine from a box,True,happy birthday keep it classy...no wine from a box
82693,img/82693.png,1,god created this not that,True,god created this not that
59143,img/59143.png,0,my black boy friend,True,my black boy friend
73680,img/73680.png,0,"i haven't done anything in washington for almost 50 years joe biden in lowa ...june 2019 if you elect me president this time, i'll cure cancer",True,"i haven't done anything in washington for almost 50 years joe biden in lowa ...june 2019 if you elect me president this time, i'll cure cancer"
38145,img/38145.png,1,stop being a little bitch,True,stop being a little bitch
98542,img/98542.png,0,do you have any idea how fast you were going,True,do you have any idea how fast you were going
34057,img/34057.png,0,this is called a mushroom cloud,True,this is called a mushroom cloud
15983,img/15983.png,0,showing skin '' since you don't have anything else to offer '',True,showing skin '' since you don't have anything else to offer ''
56821,img/56821.png,0,spongebob and patrick look like they're having a rough day,True,spongebob and patrick look like they're having a rough day
46205,img/46205.png,0,if you're gonna go boating go with a party not by yourself,True,if you're gonna go boating go with a party not by yourself
34250,img/34250.png,1,beer goggles helping fat chicks get laid for thousands of years,True,beer goggles helping fat chicks get laid for thousands of years
98125,img/98125.png,1,"do you hate rapist? and child molesters? and people who think their race is superior to all? oh , so you hate muslims too huh. good shit",True,"do you hate rapist? and child molesters? and people who think their race is superior to all? oh , so you hate muslims too huh. good shit"
94586,img/94586.png,0,when you walk into the waiting room at the ford service dept,True,when you walk into the waiting room at the ford service dept
9713,img/09713.png,0,the hardest part of breaking up with her is having to drop the bomb on her twice before she gets it,True,the hardest part of breaking up with her is having to drop the bomb on her twice before she gets it
25376,img/25376.png,0,yep still your president,True,yep still your president
58210,img/58210.png,0,what if i told you the big dipper is not a constellation,True,what if i told you the big dipper is not a constellation
48567,img/48567.png,1,got any choc isis ?,True,got any choc isis ?
13675,img/13675.png,0,the fresh prince,True,the fresh prince
54896,img/54896.png,0,when you forgo history and embrace diversity,True,when you forgo history and embrace diversity
96872,img/96872.png,0,when the villagers ask what no shave november is,True,when the villagers ask what no shave november is
51369,img/51369.png,0,"i realized i might have a road rage problem when my son started yelling ""pick a lane asshole"" in the grocery store",True,"i realized i might have a road rage problem when my son started yelling ""pick a lane asshole"" in the grocery store"
70528,img/70528.png,0,the face my parents make when i bring home a new pet hamster,True,the face my parents make when i bring home a new pet hamster
4126,img/04126.png,1,"hitler be like ""you sure i killed 6 million? they aint up here",True,"hitler be like ""you sure i killed 6 million? they aint up here"
89306,img/89306.png,0,trump before he was a born again christian,True,trump before he was a born again christian
67194,img/67194.png,1,a black chinese now i can die in peace chigga,True,a black chinese now i can die in peace chigga
43279,img/43279.png,1,"stevie wonder cant read? no shit, he's black",True,"stevie wonder cant read? no shit, he's black"
82150,img/82150.png,1,the only time it's ok to finger your sister,True,the only time it's ok to finger your sister
29671,img/29671.png,1,"dad why do we stink? so blind people can hate us too, son",True,"dad why do we stink? so blind people can hate us too, son"
69052,img/69052.png,0,women should date men with beards beacuse growing a beard takes patience the kind of patience it takes to deal with your shit,True,women should date men with beards beacuse growing a beard takes patience the kind of patience it takes to deal with your shit
98531,img/98531.png,1,tattoos are bad for your health i know 5 million people that had tattoos and they all died,True,tattoos are bad for your health i know 5 million people that had tattoos and they all died
65794,img/65794.png,0,when you have a second hobby no one knows about,True,when you have a second hobby no one knows about
2974,img/02974.png,1,"it might look fucked up, but her handjobs are fucking unbelievable",True,"it might look fucked up, but her handjobs are fucking unbelievable"
39012,img/39012.png,1,i threw my new muslim neighbors a house-warming party the police called it arson...whatever,True,i threw my new muslim neighbors a house-warming party the police called it arson...whatever
31058,img/31058.png,1,when you step on landmine but you do not weigh enough,True,when you step on landmine but you do not weigh enough
45318,img/45318.png,0,when your kitten can't find a box,True,when your kitten can't find a box
28397,img/28397.png,0,this is you liking ur own fb post,True,this is you liking ur own fb post
90483,img/90483.png,1,your girlfriend the tranny you been fucking,True,your girlfriend the tranny you been fucking
49327,img/49327.png,1,"dispatch, we have a code 1, scared white bitch, over",True,"dispatch, we have a code 1, scared white bitch, over"
34582,img/34582.png,1,gets mad about film portraying muslims as murderous savages responds by being a murdering savage,True,gets mad about film portraying muslims as murderous savages responds by being a murdering savage
53280,img/53280.png,0,my dog loves the attention,True,my dog loves the attention
28437,img/28437.png,0,they can kill the messenger but they can't kill the message,True,they can kill the messenger but they can't kill the message
32481,img/32481.png,1,muslim woman whines: i don't feel safe in us wearing a headscarf with trump as president then go back to your own country where they'll stone you to death for not wearing it,True,muslim woman whines: i don't feel safe in us wearing a headscarf with trump as president then go back to your own country where they'll stone you to death for not wearing it
76415,img/76415.png,0,"oh, he's using you for sex? stop bitching, sex is awesome. complain when he's using you for laundry..or a human shield",True,"oh, he's using you for sex? stop bitching, sex is awesome. complain when he's using you for laundry..or a human shield"
40158,img/40158.png,1,"crisis hotline, how can i help? well...i'm feeling suicidal... ok, so what's the crisis?",True,"crisis hotline, how can i help? well...i'm feeling suicidal... ok, so what's the crisis?"
84021,img/84021.png,0,tranny for sale,True,tranny for sale
65703,img/65703.png,0,this is result or war,True,this is result or war
1472,img/01472.png,0,in my country this headdress is common to wear if you want to. here in other countries i am also free to wear it if i want to,True,in my country this headdress is common to wear if you want to. here in other countries i am also free to wear it if i want to
25984,img/25984.png,1,whipepo reading the comments like,True,whipepo reading the comments like
10236,img/10236.png,0,immigrants wave our flag invaders wave their own,True,immigrants wave our flag invaders wave their own
10962,img/10962.png,0,nothing beats a good old sultry stare down,True,nothing beats a good old sultry stare down
27360,img/27360.png,1,five finger meth punch,True,five finger meth punch
48203,img/48203.png,0,3d visualization of atomic bomb,True,3d visualization of atomic bomb
24051,img/24051.png,0,immigrants people that want a better life,True,immigrants people that want a better life
98724,img/98724.png,1,removes polish with chemicals everybody loses his shit removes polish with chemicals nobody bats an eye,True,removes polish with chemicals everybody loses his shit removes polish with chemicals nobody bats an eye
50398,img/50398.png,0,this fish is so raw it's still trying to find nemo,True,this fish is so raw it's still trying to find nemo
35894,img/35894.png,1,"shoot boy, i ain't racist i've got four black tires and a color tv",True,"shoot boy, i ain't racist i've got four black tires and a color tv"
36254,img/36254.png,0,my culture has great food !,True,my culture has great food !
68739,img/68739.png,1,white people: all asians look the same also white people:,True,white people: all asians look the same also white people:
1854,img/01854.png,0,goes for when an indian walk with his dog,True,goes for when an indian walk with his dog
20693,img/20693.png,1,photo of a survivor liberated from the auschwitz- birkenau camp 1945 (colored),True,photo of a survivor liberated from the auschwitz- birkenau camp 1945 (colored)
14327,img/14327.png,0,"hunting it's not a hobby, it's a way of life",True,"hunting it's not a hobby, it's a way of life"
63185,img/63185.png,1,when the prostitute's a tranny so you cut her dick off improvise. adapt. overcome,True,when the prostitute's a tranny so you cut her dick off improvise. adapt. overcome
90257,img/90257.png,0,my abilty is stronger than my disability,True,my abilty is stronger than my disability
32150,img/32150.png,1,arnold schwarzenigger,True,arnold schwarzenigger
23065,img/23065.png,0,this would be racist but everyone is created equal,True,this would be racist but everyone is created equal
84091,img/84091.png,0,"""quick, you need to get me to russ..."" hey, donny ""wtf!",True,"""quick, you need to get me to russ..."" hey, donny ""wtf!"
23106,img/23106.png,0,digging up something to do is hard guess necrophilia isn't for everyone,True,digging up something to do is hard guess necrophilia isn't for everyone
4975,img/04975.png,0,look at me this is my meme now,True,look at me this is my meme now
38509,img/38509.png,0,1947 something went... 2017... terribly right,True,1947 something went... 2017... terribly right
46853,img/46853.png,0,she put on the purple lipstick and she became the bomb,True,she put on the purple lipstick and she became the bomb
24810,img/24810.png,1,this steak is so black it stole my television,True,this steak is so black it stole my television
50289,img/50289.png,0,donaldtrump_2020 breaking: rep. ilhan 0mar broke federal tax law she filed her taxes jointly with a man to whom she was not legally married,True,donaldtrump_2020 breaking: rep. ilhan 0mar broke federal tax law she filed her taxes jointly with a man to whom she was not legally married
69427,img/69427.png,0,of all things this is how you use the power of the internet,True,of all things this is how you use the power of the internet
6534,img/06534.png,1,sorry white guys but i only date black guys,True,sorry white guys but i only date black guys
48921,img/48921.png,0,"is this the supreme leader of isis? i'm coming to the ehd of my apologize for america"" tour. and i just had to tell you how sorry i am for all the bad press you have received",True,"is this the supreme leader of isis? i'm coming to the ehd of my apologize for america"" tour. and i just had to tell you how sorry i am for all the bad press you have received"
51283,img/51283.png,0,trump should tweet something antigun i just want to see liberals defend the second amendment,True,trump should tweet something antigun i just want to see liberals defend the second amendment
17305,img/17305.png,0,i've told my neighbor to keep thier pug out of my yard 3 times already,True,i've told my neighbor to keep thier pug out of my yard 3 times already
52698,img/52698.png,0,bruce jenner caitlyn jenner,True,bruce jenner caitlyn jenner
43817,img/43817.png,0,when the muslim kids in your class start hanging out with you,True,when the muslim kids in your class start hanging out with you
25847,img/25847.png,1,"they should not be allowed to have kids you made your choice bitch, now live with it!",True,"they should not be allowed to have kids you made your choice bitch, now live with it!"
53849,img/53849.png,0,more men with guns were sent to arrest 66 year old roger stone than clinton and obama sent to rescue our men in benghazi,True,more men with guns were sent to arrest 66 year old roger stone than clinton and obama sent to rescue our men in benghazi
65041,img/65041.png,0,"when it is time, rest assured america. when the enemy brings it to our soil, we will bring it to them we dipped this shit in bacon grease mixed with bacon juice smothered in hate",True,"when it is time, rest assured america. when the enemy brings it to our soil, we will bring it to them we dipped this shit in bacon grease mixed with bacon juice smothered in hate"
8137,img/08137.png,0,cannibalism,True,cannibalism
84609,img/84609.png,0,you dumb muddafukka you,True,you dumb muddafukka you
2814,img/02814.png,1,want to party? yeah i'm down,True,want to party? yeah i'm down
28019,img/28019.png,1,they want this not beause they love you they need to mix breed to preserve their species,True,they want this not beause they love you they need to mix breed to preserve their species
72984,img/72984.png,1,slice and dice n1gg3r,True,slice and dice n1gg3r
79140,img/79140.png,0,do not forget the people who helped build our nation,True,do not forget the people who helped build our nation
92534,img/92534.png,0,black people are trying to wake up,True,black people are trying to wake up
96023,img/96023.png,0,pussy fight!,True,pussy fight!
98530,img/98530.png,1,get the hell out muslim! you are not wanted here !!!,True,get the hell out muslim! you are not wanted here !!!
51694,img/51694.png,1,how do we destroy the patriarchy? it's simple. we eat it,True,how do we destroy the patriarchy? it's simple. we eat it
78014,img/78014.png,0,me checking outside to make sure i still hate the general public,True,me checking outside to make sure i still hate the general public
5273,img/05273.png,1,"someone needs to invent car fax for vaginas ""i have only been with one guy."" ""yeah sure, show me the whorefax.""",True,"someone needs to invent car fax for vaginas ""i have only been with one guy."" ""yeah sure, show me the whorefax."""
47320,img/47320.png,0,"""the person who learned the most about the mueller report today was bob mueller."" trey gowdy did mueller just sign the report?",True,"""the person who learned the most about the mueller report today was bob mueller."" trey gowdy did mueller just sign the report?"
87934,img/87934.png,1,what women think they'll do when the economy collapses vs what they'll actually do,True,what women think they'll do when the economy collapses vs what they'll actually do
89076,img/89076.png,1,women can wear what they want you dont have the right to ban the burka its basic democracy,True,women can wear what they want you dont have the right to ban the burka its basic democracy
40516,img/40516.png,0,i have a rape whistle and i'm not afraid to use it!! you have to admire her optimism,True,i have a rape whistle and i'm not afraid to use it!! you have to admire her optimism
57912,img/57912.png,0,uncle daddy and me gonna have us a nephson,True,uncle daddy and me gonna have us a nephson
6127,img/06127.png,0,when you ask the stoke patient to smile,True,when you ask the stoke patient to smile
2657,img/02657.png,1,oh look someone's returning a broken sandwich maker to walmart,True,oh look someone's returning a broken sandwich maker to walmart
68950,img/68950.png,1,"today in the news more 'peaceful muslims"" blowing up shit",True,"today in the news more 'peaceful muslims"" blowing up shit"
18234,img/18234.png,1,"when you used to be cool, but now you're basically mentally retarded from years of drug abuse, fat from getting sober, and have no friends",True,"when you used to be cool, but now you're basically mentally retarded from years of drug abuse, fat from getting sober, and have no friends"
5476,img/05476.png,0,greetings white person time to die,True,greetings white person time to die
1736,img/01736.png,0,korean war soldiers come home msnbc no live coverage cnn 58 seconds nbc no coverage abc 24 seconds cbc no coverage share if they should be ashamed,True,korean war soldiers come home msnbc no live coverage cnn 58 seconds nbc no coverage abc 24 seconds cbc no coverage share if they should be ashamed
24781,img/24781.png,0,happy birthday bacon lover,True,happy birthday bacon lover
40167,img/40167.png,0,"mental illness ... can lead to anxiety, depression, and in some cases self-mutilation and/or suicide",True,"mental illness ... can lead to anxiety, depression, and in some cases self-mutilation and/or suicide"
64198,img/64198.png,0,no one: people when you nod at them:,True,no one: people when you nod at them:
38741,img/38741.png,1,meanwhile in mexican schools,True,meanwhile in mexican schools
1467,img/01467.png,1,it's a great day to be a honky!,True,it's a great day to be a honky!
25716,img/25716.png,1,when you're a complete piece of trash but sheeple still like you because you're black,True,when you're a complete piece of trash but sheeple still like you because you're black
17358,img/17358.png,1,get dunked on   you fucking jew,True,get dunked on you fucking jew
36185,img/36185.png,1,i told my gay friend that i can turn fruits in to vegetables and he told me to prove it so i pushed him off a balcony,True,i told my gay friend that i can turn fruits in to vegetables and he told me to prove it so i pushed him off a balcony
42376,img/42376.png,0,string on anal beads broke this should be a fun day,True,string on anal beads broke this should be a fun day
15920,img/15920.png,0,i only wear silk panties cotton ones remind me of slavery,True,i only wear silk panties cotton ones remind me of slavery
16035,img/16035.png,1,i'm so black even my teeth are behind bars,True,i'm so black even my teeth are behind bars
80193,img/80193.png,0,"black girl with green contacts? bitch, stop it. you look beautiful naturally",True,"black girl with green contacts? bitch, stop it. you look beautiful naturally"
74502,img/74502.png,0,when petting cats... be sure not to activate their murder button,True,when petting cats... be sure not to activate their murder button
34091,img/34091.png,1,went to wal-mart picked up a brand new dishwasher!,True,went to wal-mart picked up a brand new dishwasher!
73619,img/73619.png,1,you mean i don't have to pick it and i can eat it?!,True,you mean i don't have to pick it and i can eat it?!
70649,img/70649.png,1,what's the hardest part of eating a vegetable? the wheelchair,True,what's the hardest part of eating a vegetable? the wheelchair
96083,img/96083.png,0,we give your holy flag praise our lord and enslaver,True,we give your holy flag praise our lord and enslaver
4732,img/04732.png,0,trump supporters be like make america great again,True,trump supporters be like make america great again
5947,img/05947.png,0,still more confirmed sightings than 28 nosler ammo,True,still more confirmed sightings than 28 nosler ammo
51693,img/51693.png,0,when you're a real life super spy,True,when you're a real life super spy
60982,img/60982.png,0,when you catch your goat with another man,True,when you catch your goat with another man
63418,img/63418.png,0,damn! who am i gonna have to fuck to get this fixed,True,damn! who am i gonna have to fuck to get this fixed
96081,img/96081.png,1,ankle compilaion when you stoned your 3rd wife yesterday and you're lonely,True,ankle compilaion when you stoned your 3rd wife yesterday and you're lonely
31604,img/31604.png,1,healthcare for muslims,True,healthcare for muslims
56104,img/56104.png,0,african children seeing a caucasian boy for their first time ever,True,african children seeing a caucasian boy for their first time ever
98346,img/98346.png,0,is it a boy or a girl it's a bomb,True,is it a boy or a girl it's a bomb
52476,img/52476.png,0,covers up the sexual abuse of student athletes for a decade at ohio state questions someone else's credibility,True,covers up the sexual abuse of student athletes for a decade at ohio state questions someone else's credibility
64925,img/64925.png,0,when you have the privledge to carry anything on,True,when you have the privledge to carry anything on
72561,img/72561.png,1,back in my day blowing a tranny meant car trouble,True,back in my day blowing a tranny meant car trouble
96037,img/96037.png,0,"they are the best in basketball because they can steal, shoot and run",True,"they are the best in basketball because they can steal, shoot and run"
41280,img/41280.png,0,laughter is the best medicine,True,laughter is the best medicine
19825,img/19825.png,0,"when people keep calling you a terrorist, but you identify as a firework",True,"when people keep calling you a terrorist, but you identify as a firework"
63859,img/63859.png,0,kkk member doing the nazi salute,True,kkk member doing the nazi salute
3942,img/03942.png,0,they're just like anyone else,True,they're just like anyone else
94256,img/94256.png,0,it's a wiener pit kind of like your mom,True,it's a wiener pit kind of like your mom
20685,img/20685.png,1,white trash you are doing it right,True,white trash you are doing it right
26418,img/26418.png,0,4 years for your bachelors? i worked 60 years for my masters,True,4 years for your bachelors? i worked 60 years for my masters
27016,img/27016.png,1,loves me some boneless jungle ham,True,loves me some boneless jungle ham
91072,img/91072.png,0,remeber when you could offend everyone and we all just laughed at ourselves?,True,remeber when you could offend everyone and we all just laughed at ourselves?
15072,img/15072.png,0,meanwhile at the isis strip club,True,meanwhile at the isis strip club
97510,img/97510.png,0,pork dripping rub the only way to keep your children safe in rotherham,True,pork dripping rub the only way to keep your children safe in rotherham
13748,img/13748.png,0,these were the faulty wires that caused the fire at notre dame cathedral,True,these were the faulty wires that caused the fire at notre dame cathedral
89567,img/89567.png,0,circa 1860 a slave master whips a slave whose hands and legs are bound,True,circa 1860 a slave master whips a slave whose hands and legs are bound
1348,img/01348.png,0,meanwhile at the isis strip club,True,meanwhile at the isis strip club
63718,img/63718.png,0,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote,True,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote
70564,img/70564.png,0,"this is a declaration of war ...on you, your family, your friends, and all you hold dear",True,"this is a declaration of war ...on you, your family, your friends, and all you hold dear"
41368,img/41368.png,1,i'm in love with the shape of jew,True,i'm in love with the shape of jew
71482,img/71482.png,0,i felt a great disturbance in the force as if a million snowflakes all melted at once,True,i felt a great disturbance in the force as if a million snowflakes all melted at once
2536,img/02536.png,0,don't drink and drive,True,don't drink and drive
82190,img/82190.png,0,shit posting groups: *exist* indogs: it's free real estate,True,shit posting groups: *exist* indogs: it's free real estate
41875,img/41875.png,1,"no one's gonna say it? fine, i will. ""niccep""",True,"no one's gonna say it? fine, i will. ""niccep"""
71905,img/71905.png,0,"when yo finna play w/ yo self, then you think about yo dead relatives thats watching",True,"when yo finna play w/ yo self, then you think about yo dead relatives thats watching"
6293,img/06293.png,1,do you know how to end transphobia? killing all trans people,True,do you know how to end transphobia? killing all trans people
43971,img/43971.png,1,that's black people for you what did you expect?,True,that's black people for you what did you expect?
51608,img/51608.png,0,winnie the pooh is a disney classic,True,winnie the pooh is a disney classic
